"RTL_STORE_CD","RTL_FIPS_COUNTY_CD","STATE_CD","RTL_FIPS_COUNTY_DSC","CUSTCOL_57","RTL_CITY_DSC","RTL_PREMISE_TYPE_CD","RTL_PREMISE_TYPE_DSC","RTL_CHANNEL_CD","RTL_CHANNEL_DSC","RTL_SUBCHANNEL_CD","RTL_SUBCHANNEL_DSC","RTL_BEER_FLAG","RTL_LIQUOR_FLG","WJXBFS1"
"105621563","035","UT","SALT LAKE","49035","SALT LAKE CITY","ON","ON PREMISE","51","BAR/NIGHTCLUB","1","NEIGHBORHOOD BAR","Y","Y",10
"102237677","057","UT","WEBER","49057","ROY","ON","ON PREMISE","50","DINING","2","CASUAL DINING","Y","Y",15
"101542939","017","UT","GARFIELD","49017","BOULDER","OFF","OFF PREMISE","07","CONVENIENCE STORE","7","CONVENTIONAL CONVENIENCE","Y","N",23
"105599467","011","UT","DAVIS","49011","CLEARFIELD","ON","ON PREMISE","53","RECREATION","1","PRIVATE CLUB","Y","Y",12
"101618865","049","UT","UTAH","49049","OREM","ON","ON PREMISE","50","DINING","2","CASUAL DINING","Y","Y",10
"100557268","023","UT","JUAB","49023","NEPHI","OFF","OFF PREMISE","07","CONVENIENCE STORE","7","CONVENTIONAL CONVENIENCE","Y","N",51.5
"201441458","011","UT","DAVIS","49011","LAYTON","OFF","OFF PREMISE","07","CONVENIENCE STORE","7","CONVENTIONAL CONVENIENCE","Y","N",239.7499
"101917296","035","UT","SALT LAKE","49035","SALT LAKE CITY","ON","ON PREMISE","51","BAR/NIGHTCLUB","1","NEIGHBORHOOD BAR","Y","Y",74.25
"100362798","035","UT","SALT LAKE","49035","SALT LAKE CITY","OFF","OFF PREMISE","03","DRUG","3","CONVENTIONAL DRUG","Y","N",32.75
"101673084","043","UT","SUMMIT","49043","PARK CITY","ON","ON PREMISE","50","DINING","6","FAST CASUAL","Y","N",100
"202006281","053","UT","WASHINGTON","49053","HURRICANE","ON","ON PREMISE","50","DINING","2","CASUAL DINING","Y","N",4
"107191977","049","UT","UTAH","49049","OREM","OFF","OFF PREMISE","07","CONVENIENCE STORE","7","CONVENTIONAL CONVENIENCE","Y","N",323.2499
"104001650","035","UT","SALT LAKE","49035","SOUTH JORDAN","OFF","OFF PREMISE","07","CONVENIENCE STORE","7","CONVENTIONAL CONVENIENCE","Y","N",234
"201972090","035","UT","SALT LAKE","49035","SANDY","ON","ON PREMISE","50","DINING","2","CASUAL DINING","Y","Y",53.5556
"101675023","039","UT","SANPETE","49039","EPHRAIM","ON","ON PREMISE","53","RECREATION","3","BILLIARD/BOWLING/ARCADE","Y","N",4
"103947740","035","UT","SALT LAKE","49035","DRAPER","OFF","OFF PREMISE","07","CONVENIENCE STORE","7","CONVENTIONAL CONVENIENCE","Y","N",73.75
"300688293","035","UT","SALT LAKE","49035","SALT LAKE CITY","OFF","OFF PREMISE","07","CONVENIENCE STORE","7","CONVENTIONAL CONVENIENCE","Y","N",27
"300634840","027","UT","MILLARD","49027","FILLMORE","OFF","OFF PREMISE","07","CONVENIENCE STORE","7","CONVENTIONAL CONVENIENCE","Y","N",30
"100447913","035","UT","SALT LAKE","49035","SALT LAKE CITY","OFF","OFF PREMISE","07","CONVENIENCE STORE","7","CONVENTIONAL CONVENIENCE","Y","N",198
"105544172","011","UT","DAVIS","49011","LAYTON","ON","ON PREMISE","50","DINING","2","CASUAL DINING","Y","Y",5.5833
"207266717","049","UT","UTAH","49049","PLEASANT GROVE","OFF","OFF PREMISE","07","CONVENIENCE STORE","7","CONVENTIONAL CONVENIENCE","Y","N",154.5
"102081481","037","UT","SAN JUAN","49037","MEXICAN HAT","ON","ON PREMISE","50","DINING","2","CASUAL DINING","Y","Y",8
"200407351","035","UT","SALT LAKE","49035","MIDVALE","OFF","OFF PREMISE","05","GROCERY","2","SUPERMARKET-NATURAL/GOURMET FOODS","Y","N",19
"102804657","019","UT","GRAND","49019","MOAB","OFF","OFF PREMISE","09","EXTENDED MASTER OFF-PREMISE","G","CAMPGROUND","N","N",2
"200300015","035","UT","SALT LAKE","49035","WEST JORDAN","OFF","OFF PREMISE","07","CONVENIENCE STORE","7","CONVENTIONAL CONVENIENCE","Y","N",285.5833
"107198584","049","UT","UTAH","49049","PROVO","OFF","OFF PREMISE","07","CONVENIENCE STORE","7","CONVENTIONAL CONVENIENCE","Y","N",214.9167
"105617565","047","UT","UINTAH","49047","VERNAL","ON","ON PREMISE","51","BAR/NIGHTCLUB","1","NEIGHBORHOOD BAR","Y","Y",5
"103756274","035","UT","SALT LAKE","49035","SALT LAKE CITY","ON","ON PREMISE","51","BAR/NIGHTCLUB","1","NEIGHBORHOOD BAR","Y","Y",16
"101942907","045","UT","TOOELE","49045","TOOELE","OFF","OFF PREMISE","02","LIQUOR","2","CONVENTIONAL LIQUOR","Y","Y",51.0001
"102518202","011","UT","DAVIS","49011","CENTERVILLE","ON","ON PREMISE","50","DINING","2","CASUAL DINING","Y","Y",6.7499
"103505393","057","UT","WEBER","49057","OGDEN","OFF","OFF PREMISE","07","CONVENIENCE STORE","7","CONVENTIONAL CONVENIENCE","Y","N",157.75
"101553959","035","UT","SALT LAKE","49035","SALT LAKE CITY","OFF","OFF PREMISE","07","CONVENIENCE STORE","7","CONVENTIONAL CONVENIENCE","Y","N",180.1667
"103653919","035","UT","SALT LAKE","49035","MIDVALE","OFF","OFF PREMISE","05","GROCERY","5","SUPERMARKET-CONVENTIONAL","Y","N",975.8335
"101907058","035","UT","SALT LAKE","49035","SALT LAKE CITY","OFF","OFF PREMISE","05","GROCERY","6","SUPERCENTER","Y","N",880.6666
"101430970","033","UT","RICH","49033","GARDEN CITY","OFF","OFF PREMISE","07","CONVENIENCE STORE","7","CONVENTIONAL CONVENIENCE","Y","N",10.5
"103510941","035","UT","SALT LAKE","49035","SOUTH JORDAN","ON","ON PREMISE","50","DINING","6","FAST CASUAL","Y","N",3
"101947969","041","UT","SEVIER","49041","RICHFIELD","ON","ON PREMISE","50","DINING","2","CASUAL DINING","Y","N",5
"201523065","035","UT","SALT LAKE","49035","SOUTH JORDAN","OFF","OFF PREMISE","05","GROCERY","5","SUPERMARKET-CONVENTIONAL","Y","N",166.75
"107339610","035","UT","SALT LAKE","49035","SOUTH JORDAN","OFF","OFF PREMISE","01","WHOLESALE CLUB","1","CONVENTIONAL CLUB","Y","N",393.75
"100632781","005","UT","CACHE","49005","LOGAN","OFF","OFF PREMISE","07","CONVENIENCE STORE","7","CONVENTIONAL CONVENIENCE","Y","N",21
"201440107","003","UT","BOX ELDER","49003","SNOWVILLE","OFF","OFF PREMISE","07","CONVENIENCE STORE","7","CONVENTIONAL CONVENIENCE","Y","N",10
"101672497","035","UT","SALT LAKE","49035","SALT LAKE CITY","ON","ON PREMISE","50","DINING","2","CASUAL DINING","Y","Y",14.0556
"302135126","043","UT","SUMMIT","49043","PARK CITY","ON","ON PREMISE","50","DINING","2","CASUAL DINING","Y","Y",44
"103561895","035","UT","SALT LAKE","49035","SALT LAKE CITY","ON","ON PREMISE","50","DINING","2","CASUAL DINING","Y","N",3
"102590680","005","UT","CACHE","49005","LOGAN","ON","ON PREMISE","50","DINING","2","CASUAL DINING","Y","Y",2
"100170874","041","UT","SEVIER","49041","SALINA","OFF","OFF PREMISE","07","CONVENIENCE STORE","7","CONVENTIONAL CONVENIENCE","Y","N",95.5
"105614409","035","UT","SALT LAKE","49035","SALT LAKE CITY","ON","ON PREMISE","50","DINING","2","CASUAL DINING","Y","Y",27
"100691244","011","UT","DAVIS","49011","BOUNTIFUL","OFF","OFF PREMISE","07","CONVENIENCE STORE","7","CONVENTIONAL CONVENIENCE","Y","N",64.75
"100344428","007","UT","CARBON","49007","PRICE","OFF","OFF PREMISE","07","CONVENIENCE STORE","7","CONVENTIONAL CONVENIENCE","Y","N",24
"105611630","037","UT","SAN JUAN","49037","BLUFF","ON","ON PREMISE","50","DINING","2","CASUAL DINING","Y","N",9
"100140182","035","UT","SALT LAKE","49035","SALT LAKE CITY","OFF","OFF PREMISE","07","CONVENIENCE STORE","7","CONVENTIONAL CONVENIENCE","Y","N",130.25
"205624400","035","UT","SALT LAKE","49035","SALT LAKE CITY","ON","ON PREMISE","51","BAR/NIGHTCLUB","2","CASUAL NIGHTCLUB","Y","Y",340.5
"107499152","035","UT","SALT LAKE","49035","SALT LAKE CITY","OFF","OFF PREMISE","07","CONVENIENCE STORE","7","CONVENTIONAL CONVENIENCE","Y","N",5
"103838460","035","UT","SALT LAKE","49035","SALT LAKE CITY","OFF","OFF PREMISE","07","CONVENIENCE STORE","7","CONVENTIONAL CONVENIENCE","Y","N",1104.1668
"101671790","005","UT","CACHE","49005","SMITHFIELD","ON","ON PREMISE","53","RECREATION","2","GOLF/COUNTRY CLUB","Y","Y",3
"100571916","049","UT","UTAH","49049","PAYSON","OFF","OFF PREMISE","05","GROCERY","4","SUPERETTE","Y","N",101.5834
"100435645","011","UT","DAVIS","49011","CLEARFIELD","OFF","OFF PREMISE","05","GROCERY","5","SUPERMARKET-CONVENTIONAL","Y","N",371.9167
"102100357","035","UT","SALT LAKE","49035","WEST VALLEY CITY","OFF","OFF PREMISE","09","EXTENDED MASTER OFF-PREMISE","L","ETHNIC MARKETS","N","N",30
"100693948","011","UT","DAVIS","49011","BOUNTIFUL","OFF","OFF PREMISE","07","CONVENIENCE STORE","7","CONVENTIONAL CONVENIENCE","Y","N",50.75
"100689725","003","UT","BOX ELDER","49003","HONEYVILLE","OFF","OFF PREMISE","07","CONVENIENCE STORE","7","CONVENTIONAL CONVENIENCE","Y","N",8
"100651527","049","UT","UTAH","49049","PLEASANT GROVE","OFF","OFF PREMISE","07","CONVENIENCE STORE","7","CONVENTIONAL CONVENIENCE","Y","N",80.25
"100500361","035","UT","SALT LAKE","49035","SALT LAKE CITY","OFF","OFF PREMISE","03","DRUG","3","CONVENTIONAL DRUG","Y","N",13.5
"101675128","035","UT","SALT LAKE","49035","WEST VALLEY CITY","OFF","OFF PREMISE","05","GROCERY","6","SUPERCENTER","Y","N",1171.0834
"201942534","035","UT","SALT LAKE","49035","SALT LAKE CITY","ON","ON PREMISE","50","DINING","6","FAST CASUAL","Y","N",5
"107198338","049","UT","UTAH","49049","OREM","OFF","OFF PREMISE","07","CONVENIENCE STORE","7","CONVENTIONAL CONVENIENCE","Y","N",626.6666
"103996984","035","UT","SALT LAKE","49035","DRAPER","OFF","OFF PREMISE","07","CONVENIENCE STORE","7","CONVENTIONAL CONVENIENCE","Y","N",61
"107366910","023","UT","JUAB","49023","MONA","OFF","OFF PREMISE","07","CONVENIENCE STORE","7","CONVENTIONAL CONVENIENCE","Y","N",81.75
"107472186","035","UT","SALT LAKE","49035","SALT LAKE CITY","ON","ON PREMISE","51","BAR/NIGHTCLUB","3","SPORTS BAR","Y","Y",37
"107404762","011","UT","DAVIS","49011","NORTH SALT LAKE","OFF","OFF PREMISE","05","GROCERY","4","SUPERETTE","Y","N",101.8335
"100682565","011","UT","DAVIS","49011","BOUNTIFUL","OFF","OFF PREMISE","07","CONVENIENCE STORE","7","CONVENTIONAL CONVENIENCE","Y","N",24.75
"100688063","013","UT","DUCHESNE","49013","NEOLA","OFF","OFF PREMISE","07","CONVENIENCE STORE","7","CONVENTIONAL CONVENIENCE","Y","N",7
"105622999","057","UT","WEBER","49057","OGDEN","ON","ON PREMISE","51","BAR/NIGHTCLUB","1","NEIGHBORHOOD BAR","Y","Y",24
"107356625","035","UT","SALT LAKE","49035","SOUTH JORDAN","OFF","OFF PREMISE","05","GROCERY","2","SUPERMARKET-NATURAL/GOURMET FOODS","Y","N",19
"103948374","035","UT","SALT LAKE","49035","SALT LAKE CITY","OFF","OFF PREMISE","07","CONVENIENCE STORE","7","CONVENTIONAL CONVENIENCE","Y","N",497.8334
"201876959","035","UT","SALT LAKE","49035","SALT LAKE CITY","ON","ON PREMISE","50","DINING","2","CASUAL DINING","Y","Y",13
"201827559","049","UT","UTAH","49049","LEHI","OFF","OFF PREMISE","07","CONVENIENCE STORE","7","CONVENTIONAL CONVENIENCE","Y","N",77.0833
"207393686","047","UT","UINTAH","49047","VERNAL","ON","ON PREMISE","50","DINING","2","CASUAL DINING","Y","Y",3
"107097694","011","UT","DAVIS","49011","FARMINGTON","ON","ON PREMISE","50","DINING","2","CASUAL DINING","Y","Y",2
"100653018","035","UT","SALT LAKE","49035","SALT LAKE CITY","OFF","OFF PREMISE","07","CONVENIENCE STORE","7","CONVENTIONAL CONVENIENCE","Y","N",221.1668
"100437539","041","UT","SEVIER","49041","RICHFIELD","ON","ON PREMISE","50","DINING","6","FAST CASUAL","Y","N",6
"103763579","043","UT","SUMMIT","49043","KAMAS","ON","ON PREMISE","53","RECREATION","2","GOLF/COUNTRY CLUB","Y","Y",2
"100329524","035","UT","SALT LAKE","49035","SANDY","OFF","OFF PREMISE","07","CONVENIENCE STORE","7","CONVENTIONAL CONVENIENCE","Y","N",66.75
"100708618","035","UT","SALT LAKE","49035","DRAPER","OFF","OFF PREMISE","07","CONVENIENCE STORE","7","CONVENTIONAL CONVENIENCE","Y","N",103.25
"101415019","035","UT","SALT LAKE","49035","SALT LAKE CITY","OFF","OFF PREMISE","02","LIQUOR","2","CONVENTIONAL LIQUOR","Y","Y",236.3335
"105621925","035","UT","SALT LAKE","49035","SALT LAKE CITY","ON","ON PREMISE","51","BAR/NIGHTCLUB","1","NEIGHBORHOOD BAR","Y","Y",11
"105616595","035","UT","SALT LAKE","49035","SALT LAKE CITY","ON","ON PREMISE","51","BAR/NIGHTCLUB","2","CASUAL NIGHTCLUB","Y","Y",12
"103819991","035","UT","SALT LAKE","49035","WEST VALLEY CITY","OFF","OFF PREMISE","05","GROCERY","4","SUPERETTE","Y","N",782
"105599940","047","UT","UINTAH","49047","VERNAL","ON","ON PREMISE","53","RECREATION","1","PRIVATE CLUB","Y","Y",6
"100925196","037","UT","SAN JUAN","49037","BLUFF","OFF","OFF PREMISE","07","CONVENIENCE STORE","7","CONVENTIONAL CONVENIENCE","Y","N",41.6666
"103755213","051","UT","WASATCH","49051","HEBER CITY","OFF","OFF PREMISE","02","LIQUOR","2","CONVENTIONAL LIQUOR","Y","Y",164.3335
"105614954","053","UT","WASHINGTON","49053","SPRINGDALE","ON","ON PREMISE","50","DINING","4","POLISHED CASUAL","Y","Y",27
"100301310","035","UT","SALT LAKE","49035","SALT LAKE CITY","OFF","OFF PREMISE","07","CONVENIENCE STORE","7","CONVENTIONAL CONVENIENCE","Y","N",222.6667
"VIP-17469097","UNK","UT","UNKNOWN","UNKUNK","LAKE POWELL","OFF","OFF PREMISE","UNK","UNKNOWN","UNK","UNKNOWN","U","U",26
"205623954","035","UT","SALT LAKE","49035","SALT LAKE CITY","ON","ON PREMISE","50","DINING","2","CASUAL DINING","Y","Y",3.4445
"100447912","043","UT","SUMMIT","49043","PARK CITY","OFF","OFF PREMISE","07","CONVENIENCE STORE","7","CONVENTIONAL CONVENIENCE","Y","N",273.75
"100314778","011","UT","DAVIS","49011","LAYTON","OFF","OFF PREMISE","07","CONVENIENCE STORE","7","CONVENTIONAL CONVENIENCE","Y","N",179.4166
"101825008","035","UT","SALT LAKE","49035","SALT LAKE CITY","OFF","OFF PREMISE","05","GROCERY","6","SUPERCENTER","Y","N",1120.5834
"107076463","035","UT","SALT LAKE","49035","SOUTH JORDAN","ON","ON PREMISE","50","DINING","2","CASUAL DINING","Y","Y",5
"101436134","057","UT","WEBER","49057","OGDEN","OFF","OFF PREMISE","05","GROCERY","4","SUPERETTE","Y","N",650.0834
"105529953","011","UT","DAVIS","49011","LAYTON","ON","ON PREMISE","50","DINING","2","CASUAL DINING","Y","Y",8
"101612387","053","UT","WASHINGTON","49053","ST GEORGE","OFF","OFF PREMISE","07","CONVENIENCE STORE","7","CONVENTIONAL CONVENIENCE","Y","N",617.5832
"101619339","017","UT","GARFIELD","49017","PANGUITCH","OFF","OFF PREMISE","07","CONVENIENCE STORE","7","CONVENTIONAL CONVENIENCE","Y","N",18
"200585517","049","UT","UTAH","49049","AMERICAN FORK","OFF","OFF PREMISE","07","CONVENIENCE STORE","7","CONVENTIONAL CONVENIENCE","Y","N",119.4165
"102643325","035","UT","SALT LAKE","49035","SALT LAKE CITY","ON","ON PREMISE","51","BAR/NIGHTCLUB","1","NEIGHBORHOOD BAR","Y","Y",38
"101851256","053","UT","WASHINGTON","49053","ST GEORGE","OFF","OFF PREMISE","09","EXTENDED MASTER OFF-PREMISE","L","ETHNIC MARKETS","N","N",362.9168
"105604832","055","UT","WAYNE","49055","TORREY","ON","ON PREMISE","52","LODGING","1","FULL SERVICE LODGING","Y","Y",4
"101544294","057","UT","WEBER","49057","OGDEN","OFF","OFF PREMISE","07","CONVENIENCE STORE","7","CONVENTIONAL CONVENIENCE","Y","N",108
"105609486","057","UT","WEBER","49057","OGDEN","ON","ON PREMISE","50","DINING","2","CASUAL DINING","Y","Y",21.1666
"102030125","035","UT","SALT LAKE","49035","SALT LAKE CITY","ON","ON PREMISE","50","DINING","2","CASUAL DINING","Y","Y",19
"101436441","035","UT","SALT LAKE","49035","SANDY","OFF","OFF PREMISE","07","CONVENIENCE STORE","7","CONVENTIONAL CONVENIENCE","Y","N",166.5
"100112422","017","UT","GARFIELD","49017","PANGUITCH","OFF","OFF PREMISE","05","GROCERY","5","SUPERMARKET-CONVENTIONAL","Y","N",31
"101937526","055","UT","WAYNE","49055","LOA","OFF","OFF PREMISE","07","CONVENIENCE STORE","7","CONVENTIONAL CONVENIENCE","Y","N",14
"101415040","035","UT","SALT LAKE","49035","SALT LAKE CITY","OFF","OFF PREMISE","02","LIQUOR","2","CONVENTIONAL LIQUOR","Y","Y",157.0003
"105599464","035","UT","SALT LAKE","49035","SALT LAKE CITY","ON","ON PREMISE","53","RECREATION","1","PRIVATE CLUB","Y","Y",13
"103635194","035","UT","SALT LAKE","49035","DRAPER","ON","ON PREMISE","50","DINING","2","CASUAL DINING","Y","Y",24.5833
"101690140","055","UT","WAYNE","49055","HANKSVILLE","ON","ON PREMISE","50","DINING","2","CASUAL DINING","Y","N",9
"107352881","035","UT","SALT LAKE","49035","SALT LAKE CITY","ON","ON PREMISE","50","DINING","2","CASUAL DINING","Y","Y",5
"200930525","051","UT","WASATCH","49051","HEBER CITY","OFF","OFF PREMISE","05","GROCERY","5","SUPERMARKET-CONVENTIONAL","Y","N",108.5
"107275058","017","UT","GARFIELD","49017","ESCALANTE","OFF","OFF PREMISE","09","EXTENDED MASTER OFF-PREMISE","X","OTHER OFF-PREMISE","N","N",69
"201991667","035","UT","SALT LAKE","49035","SOUTH JORDAN","OFF","OFF PREMISE","07","CONVENIENCE STORE","7","CONVENTIONAL CONVENIENCE","Y","N",177
"103913761","019","UT","GRAND","49019","MOAB","ON","ON PREMISE","50","DINING","2","CASUAL DINING","Y","Y",29.7499
"102215958","039","UT","SANPETE","49039","EPHRAIM","OFF","OFF PREMISE","07","CONVENIENCE STORE","1","GAS STATION/KIOSK","Y","N",27.5
"401548137","041","UT","SEVIER","49041","RICHFIELD","OFF","OFF PREMISE","07","CONVENIENCE STORE","7","CONVENTIONAL CONVENIENCE","Y","N",34.75
"102541062","009","UT","DAGGETT","49009","DUTCH JOHN","ON","ON PREMISE","52","LODGING","3","RESORT/CONVENTION","Y","Y",4
"107407210","049","UT","UTAH","49049","SPRINGVILLE","ON","ON PREMISE","50","DINING","2","CASUAL DINING","Y","Y",4
"107382696","057","UT","WEBER","49057","OGDEN","ON","ON PREMISE","51","BAR/NIGHTCLUB","3","SPORTS BAR","Y","Y",8
"102535771","017","UT","GARFIELD","49017","TROPIC","ON","ON PREMISE","59","EXTENDED MASTER ON-PREMISE","D","HOTEL NA","N","N",2
"101676360","019","UT","GRAND","49019","MOAB","ON","ON PREMISE","50","DINING","2","CASUAL DINING","Y","Y",42
"101673712","035","UT","SALT LAKE","49035","SALT LAKE CITY","ON","ON PREMISE","52","LODGING","1","FULL SERVICE LODGING","Y","Y",44
"200744147","035","UT","SALT LAKE","49035","WEST VALLEY CITY","OFF","OFF PREMISE","09","EXTENDED MASTER OFF-PREMISE","L","ETHNIC MARKETS","N","N",885.1668
"101716608","053","UT","WASHINGTON","49053","ST GEORGE","OFF","OFF PREMISE","03","DRUG","3","CONVENTIONAL DRUG","Y","N",28.25
"100996749","003","UT","BOX ELDER","49003","BRIGHAM CITY","OFF","OFF PREMISE","05","GROCERY","5","SUPERMARKET-CONVENTIONAL","Y","N",256.1666
"101740115","035","UT","SALT LAKE","49035","WEST JORDAN","ON","ON PREMISE","50","DINING","2","CASUAL DINING","Y","Y",5
"105616505","035","UT","SALT LAKE","49035","SALT LAKE CITY","ON","ON PREMISE","50","DINING","2","CASUAL DINING","Y","Y",43
"101672486","021","UT","IRON","49021","BRIAN HEAD","ON","ON PREMISE","52","LODGING","3","RESORT/CONVENTION","Y","Y",16
"300685664","035","UT","SALT LAKE","49035","SALT LAKE CITY","OFF","OFF PREMISE","07","CONVENIENCE STORE","7","CONVENTIONAL CONVENIENCE","Y","N",135.4168
"101869854","035","UT","SALT LAKE","49035","SALT LAKE CITY","OFF","OFF PREMISE","05","GROCERY","2","SUPERMARKET-NATURAL/GOURMET FOODS","Y","N",41
"102620464","043","UT","SUMMIT","49043","OAKLEY","ON","ON PREMISE","50","DINING","2","CASUAL DINING","Y","N",3
"100301250","035","UT","SALT LAKE","49035","SALT LAKE CITY","OFF","OFF PREMISE","07","CONVENIENCE STORE","7","CONVENTIONAL CONVENIENCE","Y","N",971.9999
"101958284","017","UT","GARFIELD","49017","PANGUITCH","ON","ON PREMISE","52","LODGING","3","RESORT/CONVENTION","Y","N",2
"100699309","035","UT","SALT LAKE","49035","WEST JORDAN","OFF","OFF PREMISE","07","CONVENIENCE STORE","7","CONVENTIONAL CONVENIENCE","Y","N",212.25
"101441952","005","UT","CACHE","49005","WELLSVILLE","OFF","OFF PREMISE","07","CONVENIENCE STORE","7","CONVENTIONAL CONVENIENCE","Y","N",25
"100685680","057","UT","WEBER","49057","OGDEN","OFF","OFF PREMISE","07","CONVENIENCE STORE","1","GAS STATION/KIOSK","Y","N",284.5835
"200996878","011","UT","DAVIS","49011","CLEARFIELD","OFF","OFF PREMISE","07","CONVENIENCE STORE","7","CONVENTIONAL CONVENIENCE","Y","N",150
"100362275","011","UT","DAVIS","49011","FARMINGTON","OFF","OFF PREMISE","05","GROCERY","5","SUPERMARKET-CONVENTIONAL","Y","N",177.75
"100506813","011","UT","DAVIS","49011","LAYTON","OFF","OFF PREMISE","05","GROCERY","6","SUPERCENTER","Y","N",366.4996
"101760790","049","UT","UTAH","49049","SARATOGA SPRINGS","OFF","OFF PREMISE","05","GROCERY","5","SUPERMARKET-CONVENTIONAL","Y","N",397.2498
"100500518","043","UT","SUMMIT","49043","PARK CITY","OFF","OFF PREMISE","03","DRUG","3","CONVENTIONAL DRUG","Y","N",271.9167
"101441129","035","UT","SALT LAKE","49035","SALT LAKE CITY","OFF","OFF PREMISE","05","GROCERY","4","SUPERETTE","Y","N",22
"101529790","049","UT","UTAH","49049","PROVO","OFF","OFF PREMISE","07","CONVENIENCE STORE","7","CONVENTIONAL CONVENIENCE","Y","N",93
"101415045","035","UT","SALT LAKE","49035","SANDY","OFF","OFF PREMISE","02","LIQUOR","2","CONVENTIONAL LIQUOR","Y","Y",476.6668
"102054861","027","UT","MILLARD","49027","DELTA","OFF","OFF PREMISE","07","CONVENIENCE STORE","7","CONVENTIONAL CONVENIENCE","Y","N",45.1668
"101906092","021","UT","IRON","49021","CEDAR CITY","OFF","OFF PREMISE","07","CONVENIENCE STORE","7","CONVENTIONAL CONVENIENCE","Y","N",261.25
"100329191","035","UT","SALT LAKE","49035","SALT LAKE CITY","OFF","OFF PREMISE","07","CONVENIENCE STORE","7","CONVENTIONAL CONVENIENCE","Y","N",63
"107284168","035","UT","SALT LAKE","49035","WEST JORDAN","ON","ON PREMISE","50","DINING","7","QUICK SERVICE RESTAURANT","Y","N",5
"107484978","035","UT","SALT LAKE","49035","SALT LAKE CITY","OFF","OFF PREMISE","07","CONVENIENCE STORE","7","CONVENTIONAL CONVENIENCE","Y","N",235.0001
"107468019","057","UT","WEBER","49057","OGDEN","ON","ON PREMISE","50","DINING","2","CASUAL DINING","Y","Y",11
"100414461","035","UT","SALT LAKE","49035","SALT LAKE CITY","OFF","OFF PREMISE","07","CONVENIENCE STORE","7","CONVENTIONAL CONVENIENCE","Y","N",353.5834
"105603249","035","UT","SALT LAKE","49035","SALT LAKE CITY","ON","ON PREMISE","50","DINING","2","CASUAL DINING","Y","N",2
"201538341","035","UT","SALT LAKE","49035","SALT LAKE CITY","OFF","OFF PREMISE","07","CONVENIENCE STORE","7","CONVENTIONAL CONVENIENCE","Y","N",68.5
